ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init,limo.avg_length,limo.avg_length_norm,limo.length_mean,limo.length_sd,limo.cor,limo.cor_norm,limo.ratio_mean,limo.ratio_sd,limo.sd_ratio_reg,limo.sd_ratio_norm,limo.sd_mean_reg,limo.sd_mean_norm,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0
0.7063030619621222,0.7664286782097044,4.403178124689353e-06,0.0279026300992651,6336.929669687995,0.9263684075856288,0.7762622271515656,5.752540595174104,0.9973317892371162,-1.2135119752480703,1.610914485530441,3,0.045,0.045,1.0,0.0824999999999999,0.0708333333333333,1.164705882352941,0.1358333333333333,0.0875,1.5523809523809524,0.9,0.9,0.8181818181818182,0.9090909090909092,0.1062590294997269,0.1064058036464376,0.1063987759326086,0.1710401697805196,,,,,,,,,,,,,0.6571297204441167,0.9067933366747252,0.6304199978003076,0.1149938875201406,-0.4395751145721308,0.9097099466480424,0.9376402609718936,0.9359836593638016,0.9620095214773362,0.8912981037361982,0.9311012267926452,0.9286912041256468,0.9583213670648172,-1.1429040340095575,-0.789358236584329,-0.8103277297936717,-0.4808887529200305,-1.3783749779540404,-0.873658586141639,-0.9042184480637429,-0.5284984598039433,0.8167684192754686,-1.1961961961961964,0.006064329395408,-1.896896896896897,0.5425709515859767
0.6965068547419948,0.7665845797866321,0.0005398430573049,0.0283114858749571,52.44391956487437,0.9217791031285448,0.7653260050361783,4.622495743549928,0.9972381847350028,-1.2483830399697946,1.7414770570240226,3,0.045,0.0425,1.0588235294117645,0.0783333333333333,0.0616666666666666,1.2702702702702704,0.1441666666666666,0.0858333333333333,1.6796116504854366,0.9,0.9,0.8181818181818182,0.8181818181818182,0.1069254279304125,0.1063108733782951,0.1068964717499842,0.1676192730413464,,,,,,,,,,,,,0.6610926567307098,0.9053214392158614,0.6275402940580932,0.1165220873669839,-0.4330186261688807,0.9184493676266255,0.9451815073111954,0.9422002536227938,0.969603567869418,0.8951727714938111,0.9324460934476304,0.9352704448475346,0.966571602127788,-1.0367406993326718,-0.6968991017304429,-0.7347993232719592,-0.386425186257247,-1.3352363858881835,-0.8604676029595559,-0.8244924387829737,-0.4257940784754179,0.8131323389779839,-1.1761761761761764,0.0083738065352664,-1.8368368368368373,0.5417362270450752
0.7026872780236141,0.7680752036428131,0.0001828343572187,0.0284600615667779,155.6603583686505,0.9243214055153676,0.7686275643279519,4.538423751925301,0.9971630953077206,-1.2198066797319096,1.686684147498131,3,0.0441666666666666,0.0383333333333333,1.152173913043478,0.0791666666666666,0.0783333333333333,1.0106382978723405,0.1466666666666666,0.0933333333333333,1.5714285714285718,0.9,0.9,0.8181818181818182,0.9090909090909092,0.1076773807295909,0.1063669380400571,0.1076601214176241,0.1671476274117746,,,,,,,,,,,,,0.6637206584725103,0.9065103430831248,0.6178358374239379,0.1160626674378673,-0.4515964642909802,0.8715239777840398,0.9248778490701663,0.9361473696229524,0.9696865613579274,0.84752949448925,0.9148081731646518,0.9291664933569136,0.966325794514168,-1.6272250295950563,-0.9514666017956568,-0.8087314392436582,-0.3839376814496891,-1.9352255470062865,-1.081293717336548,-0.8990513357357202,-0.4274084519692671,0.8301762562158468,-1.1761761761761764,0.0079965545258923,-1.856856856856857,0.5809682804674458
0.7068589166666694,0.7671762322263561,0.0001708610048148,0.0283699973702737,166.0413820053233,0.9231208677826452,0.7722803476295929,6.195810590525823,0.9973370696111848,-1.198353914838468,1.616043419507994,3,0.0466666666666666,0.0508333333333333,0.9180327868852458,0.0791666666666666,0.0675,1.1728395061728394,0.1391666666666667,0.0841666666666666,1.6534653465346536,0.9,0.9,0.8181818181818182,0.8181818181818182,0.1063618157640972,0.1063027658917251,0.1063325153603252,0.1685836704562803,,,,,,,,,,,,,0.665806391650399,0.9071200527506222,0.6459625326961238,0.1148627341743343,-0.4358618707800584,0.8884518648517926,0.9450499899814409,0.940261450489607,0.9694798937435208,0.8597238803673247,0.9344133792116036,0.9350577233575386,0.9667017540799344,-1.4133430624429728,-0.6962305137393479,-0.7569025192464363,-0.3866974592206844,-1.780151489995344,-0.8323164415009039,-0.8241394959562207,-0.4225660236685673,0.8167141532144353,-1.1961961961961964,0.0066500180304311,-1.856856856856857,0.5358931552587646
0.6928680224159566,0.7682220663829074,7.513460051175079e-05,0.0273644671754923,364.2059316095343,0.9201699183173396,0.7632277349566978,4.384329901267218,0.9973058230652276,-1.1746444792937245,1.562160252640715,3,0.0525,0.0508333333333333,1.032786885245902,0.0799999999999999,0.0666666666666666,1.1999999999999995,0.1458333333333333,0.0824999999999999,1.767676767676768,0.9,0.9,0.8181818181818182,0.9090909090909092,0.1059551997453664,0.1059646176153215,0.1059461976059225,0.1653770773893474,,,,,,,,,,,,,0.6473107033188743,0.904469192164886,0.616552928198427,0.1179776285353303,-0.4449207919993019,0.9318577181201264,0.9563349603278558,0.941809610627752,0.969989321210594,0.9230163594301232,0.9452601558295056,0.935030519372366,0.9676344115793074,-0.8628938082514619,-0.5529355831753584,-0.7368718115071644,-0.3800287896794128,-0.9766334399517244,-0.6944431559602045,-0.8242188455565369,-0.4105978324923658,0.830356576266997,-1.2162162162162165,0.0079965545258923,-1.876876876876877,0.5534223706176962
0.5534200698102829,0.7532948629637305,0.0008808297315623,0.0284917964929608,32.34654266542982,0.8817233287345492,0.6674974469777062,4.334636206394481,0.9965291768272252,-1.2192400784219617,1.5020551362153212,1,0.0566666666666666,0.0566666666666666,1.0,0.1091666666666666,0.0799999999999999,1.3645833333333337,0.2008333333333333,0.1,2.0083333333333333,0.9,0.9,0.8181818181818182,0.9090909090909092,0.1062590294997269,0.1064058036464376,0.1062390714351548,0.1574017803551377,,,,,,,,,,,,,0.6718997071046859,0.901609431918893,0.6542863825124401,0.1176392637334173,-0.4465579332054565,0.9362611376563624,0.9630116391861796,0.9919782928293658,1.0102901648559175,0.8918778149631218,0.946737704341848,0.9853138741110596,1.0098035810719082,-0.8068153710327142,-0.4682038077962858,-0.1015398833493161,0.1302543357528858,-1.3710240532959157,-0.6753830257516338,-0.1862247959251064,0.1243125585506632,0.8399578786849423,-1.1761761761761764,0.0087688560945874,-1.7967967967967973,0.5592654424040067
0.5479810782958534,0.7532261286193068,0.0005074719396613,0.0283700631764017,55.90469336163644,0.8754657687424866,0.6673488937225267,5.163789112245791,0.996400891702436,-1.1482670310163514,1.2801690340865797,1,0.0574999999999999,0.0533333333333333,1.0781249999999998,0.1066666666666666,0.0824999999999999,1.292929292929293,0.2033333333333333,0.105,1.936507936507936,0.9,0.9,0.8181818181818182,0.9090909090909092,0.1069254279304125,0.1063108733782951,0.1068915186825786,0.1572068383972079,,,,,,,,,,,,,0.6716975385189713,0.9020821767078508,0.6626443252308306,0.1162796678118998,-0.4465831429372324,0.9462052580321196,0.9631550387715448,0.987492042380425,1.0015699361110382,0.903101537506552,0.9542683138979018,0.980010548460986,1.0000895217324013,-0.683884315609669,-0.4684043490427338,-0.1590117495394842,0.0199583573333121,-1.234243761869891,-0.5825071609895076,-0.25461555560695,0.0011402826930861,0.8409198546282035,-1.1761761761761764,0.0087688560945874,-1.7967967967967973,0.5333889816360601
0.5886950570401959,0.7510813602100168,0.0001255380509581,0.029599317936823,235.77965175435503,0.8940339078405158,0.69211951405946,5.005171272804017,0.9967147845220806,-1.2171799275025357,1.3883894617689956,1,0.0525,0.055,0.9545454545454544,0.1066666666666666,0.0816666666666666,1.3061224489795915,0.1908333333333333,0.0908333333333333,2.1009174311926606,0.9,0.9,0.8181818181818182,0.9090909090909092,0.1076773807295909,0.1063669380400571,0.1076368574158928,0.1602537621248253,,,,,,,,,,,,,0.7002452957709945,0.9062355960783616,0.6564650588897744,0.1139722464927506,-0.4361398360393241,0.8768838160556582,0.961064629171717,0.9715569842770952,0.9951349876884078,0.8564664798367788,0.943016025957936,0.960381813428984,0.9927603497814032,-1.5593394985852438,-0.4931395668667946,-0.3602476656980951,-0.0616182667097504,-1.8217932323443584,-0.7232667194664089,-0.5028521845681571,-0.0918889591628602,0.8268651065019994,-1.1561561561561562,0.0087688560945874,-1.816816816816817,0.5367278797996661
0.563158590612739,0.7509848737868761,0.001839925290475,0.0279602229507451,15.196390361874933,0.8850172070867995,0.6724291335982429,5.0138268231350045,0.996583945458295,-1.1491764776036912,1.1793279380845345,1,0.0591666666666666,0.0558333333333333,1.0597014925373136,0.0991666666666666,0.0933333333333333,1.0625,0.2075,0.1066666666666666,1.9453125,0.9,0.9,0.8181818181818182,0.9090909090909092,0.1063618157640972,0.1063027658917251,0.1063228655155521,0.1609299173490814,,,,,,,,,,,,,0.6637678072026488,0.9000248565561588,0.6623421512430133,0.1172596322123791,-0.4419926900408368,0.9094609595040094,0.961058782011865,0.9752168084493068,0.9928884479516888,0.8971773641632184,0.9420566112713964,0.965227916586324,0.9903995810636432,-1.147152523843049,-0.4933950730192418,-0.3140093000822386,-0.0901051616625281,-1.304854089701088,-0.7353212367914423,-0.4412695208648962,-0.1218325693559769,0.8504578480252388,-1.2162162162162165,0.0087688560945874,-1.8368368368368373,0.5776293823038398
0.5818397013694137,0.7502767387183954,0.0001180935494318,0.0288142977782107,243.99552657062443,0.8870435320680562,0.6875519201790999,5.999175931388662,0.9965811344848766,-1.159510472825908,1.21548828688542,1,0.0533333333333333,0.0533333333333333,1.0000000000000002,0.1075,0.0925,1.162162162162162,0.1916666666666666,0.09,2.1296296296296298,0.9,0.9,0.8181818181818182,0.9090909090909092,0.1059551997453664,0.1059646176153215,0.1059274700526917,0.1620235359446215,,,,,,,,,,,,,0.6855674866590384,0.9041054392681872,0.6743716921697889,0.1141465622776564,-0.4217877110497117,0.8793009135847801,0.9472742927120016,0.968289036172348,0.9953250369821546,0.8543717271418402,0.93207737362947,0.9606203731037228,0.9942276539927946,-1.5284268659054536,-0.6676718932702883,-0.401559701050294,-0.0591996119093103,-1.8474761653626568,-0.861683180371223,-0.4995796534825807,-0.073229404271828,0.8369411116892571,-1.1961961961961964,0.0087688560945874,-1.816816816816817,0.5367278797996661
