"(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(5, 1)","(5, 2)","(5, 3)","(5, 4)","(5, 5)","(6, 1)","(6, 2)","(6, 3)","(6, 4)","(6, 5)","(7, 1)","(7, 2)","(7, 3)","(7, 4)","(7, 5)","(8, 1)","(8, 2)","(8, 3)","(8, 4)","(8, 5)","(9, 1)","(9, 2)","(9, 3)","(9, 4)","(9, 5)","(10, 1)","(10, 2)","(10, 3)","(10, 4)","(10, 5)","(11, 1)","(11, 2)","(11, 3)","(11, 4)","(11, 5)","(12, 1)","(12, 2)","(12, 3)","(12, 4)","(12, 5)","(13, 1)","(13, 2)","(13, 3)","(13, 4)","(13, 5)","(14, 1)","(14, 2)","(14, 3)","(14, 4)","(14, 5)","(15, 1)","(15, 2)","(15, 3)","(15, 4)","(15, 5)","(16, 1)","(16, 2)","(16, 3)","(16, 4)","(16, 5)","(17, 1)","(17, 2)","(17, 3)","(17, 4)","(17, 5)","(18, 1)","(18, 2)","(18, 3)","(18, 4)","(18, 5)","(19, 1)","(19, 2)","(19, 3)","(19, 4)","(19, 5)","(20, 1)","(20, 2)","(20, 3)","(20, 4)","(20, 5)","(21, 1)","(21, 2)","(21, 3)","(21, 4)","(21, 5)","(22, 1)","(22, 2)","(22, 3)","(22, 4)","(22, 5)","(23, 1)","(23, 2)","(23, 3)","(23, 4)","(23, 5)","(24, 1)","(24, 2)","(24, 3)","(24, 4)","(24, 5)"
0.0,3.0756491045103256,2.686382708931851,2.5283554334869853,2.822017377509407,5.969897540132864,3.6314997490399605,6.5849296765095575,3.9304337083235814,7.422025150749075,1.890185900613289,6.4851305010556715,2.8659300811421184,2.600007777657314,1.2876717897734595,2.9149032281336194,2.8522500518117955,3.1722193415930846,3.0238892769379513,4.669967391267303,5.203096211595298,5.087404519431163,5.585889066395338,5.231795592321651,5.174578668531693,4.210330429395261,4.021919821691208,4.3331788408486,3.7356359850468213,2.652484635307549,3.991484873114195,2.724873513047518,4.612654591570484,2.5338301031912547,2.481864863334349,1.3707621646616408,1.3094464254833886,1.323914746195077,1.016820864768961,1.8291460600285268,4.539509009971602,4.8314357928698595,4.8224994438475335,5.45851344125218,4.492948051822101,5.065582196042419,5.818056235201466,4.264290599519986,5.725420848497922,5.409278728003014,6.603213972092935,6.567383706494533,4.787084711799788,4.496213096760432,7.065570159816458,6.0368679479873375,6.526000755070206,8.145826079016182,9.372160752940443,6.966453990304428,3.5673723496501615,3.6275207177749147,1.821891909330831,1.4190769584678535,1.893461163122711,3.700050288237489,4.313816869623153,3.3539448631520927,4.288182285151188,3.7126138586602186,3.065712470507305,4.908019720327307,5.182912551064916,2.5855566004478323,3.258603317732735,6.771463016855639,6.552066631222577,6.343948112553349,6.504328365366002,6.697096767498037,4.243275338240547,3.99916803508551,3.7750057841493323,4.526795956497504,4.748240187274535,4.807478948066485,4.095579190281337,4.064951081772052,4.564144763128322,5.314351444494263,4.775837974087704,4.863939985469811,5.1093122412228125,5.308846870304633,4.460448727110379,2.24544653359947,3.1028540195099055,2.4130291632146887,2.3208492769501294,2.3890563096133532,5.99821760450252,6.153720112969902,6.039968052800781,5.878499011226385,6.060309406281761,6.186989034242289,5.472797707918183,6.413876069813762,5.7013938055119455,5.844927754073145,6.858336993371478,6.76065476133957,6.6919802100333,6.976002178356253,6.742798159166872,4.179769367238212,3.8860096427681836,4.007413157538355,3.986505414392155,4.004072369465413
3.0756491045103256,0.0,0.8732186119935745,1.6140483869862634,1.9140498520661176,5.280549243990005,5.621470800852443,5.661547893558131,5.853709762016107,6.44572111390389,3.5080432231936203,6.409666708999545,3.3586193249127008,4.183688519334355,3.512172394758702,5.238495241629195,4.3560903745964135,4.803893937593537,4.685443134682128,6.323594652457193,2.7139064513451623,2.6006657395731843,3.0966993061452017,2.742605832071515,2.5943968589788273,1.9389384598019976,2.2623051357389783,2.386622618241063,1.6732710403668951,4.088761519613264,3.8057337653601913,3.1902387894702997,5.843269548819633,4.049555731560068,3.0751849193215275,3.3590546205693603,3.102205303225759,3.339533538727105,3.5368787663808527,3.300120481297161,6.939233183105904,7.292660134526091,7.357834344784059,8.010377638953285,6.9199761402719515,2.932116484295978,3.0963529063553654,4.608013567807207,3.888076006917938,6.918247391290009,7.805032362494077,7.939950030286836,4.8426739803603205,4.700244774184398,8.581028629311145,7.559077229898508,7.425872225497772,8.846065916347031,10.224923401556556,8.646588211461763,1.4102304139977235,1.3229986873155846,2.5302060574941843,2.843275768576543,3.1513460603852628,4.052879066774077,5.363047157705787,4.690845830073259,5.479155159710033,4.03725746801706,4.384012535103339,5.348771330661103,5.687386124291727,3.548849804421052,5.0378973666154625,8.291933708419583,8.128140871489713,8.117861598394821,8.096357706369368,8.339804341561036,5.591113396130127,5.759787010195454,3.9963484013762534,5.648408311721105,5.614854643493623,6.119114779834736,5.996884459055433,4.311851901237512,5.431485994382488,6.146203892838531,7.201829459766553,7.328907150616801,7.617220893012526,7.839067469924197,6.898978114748688,3.1268159127772206,3.702214698782041,3.115401784172154,3.1243761845782325,2.9725590884881847,8.078501516424959,8.275246324731384,8.33297581169583,8.139493208392516,8.382106371677564,8.507270391584624,7.567076306532614,8.354198272383119,7.779773633171295,8.117177643473347,8.371499491765961,8.482066959960466,8.306502933709309,8.769390564598261,8.302258734787019,5.9344173869769055,5.6859425229711285,5.838346443402155,5.825354964921268,5.766798707278909
2.686382708931851,0.8732186119935745,0.0,1.305272226536589,1.4606280259932989,4.683483158224807,4.997215857909039,5.083571301615638,5.0442420765989615,5.870689043477035,3.362882551896278,5.807457849890774,2.81847291938353,3.5748242896954148,3.2046012787141205,4.467904382906516,3.6654243442072936,4.072282577253206,3.887716950559323,5.736084322515024,3.3465407571775208,3.230775722211319,3.729260269175493,3.3751667951018076,3.226980192507682,2.039995584821424,1.8229820338179241,2.646955879064519,1.5635652919578162,3.9492083851298645,3.398706639990946,2.6174815706679975,5.181511645292765,3.4491011060667907,2.939034720452957,3.18208882822217,2.5929798626036344,3.283982049973633,3.074978510387885,3.173279650940651,6.4696869313944925,6.824251671777358,6.93195415864971,7.530365122534052,6.47461174729302,3.008199870735581,3.728870216003963,4.047535714198172,3.647614674832303,6.466329482410323,7.155745801090517,7.289849961142421,4.793690805132037,4.379772638805189,8.035414051694792,7.048275522654608,7.038945113539155,8.655440328920129,9.980740251509992,8.174160999588532,1.4809836717028673,1.322547302756854,2.4891806332434303,2.3125967156820075,3.083025456713832,4.067313374607197,4.93187649985787,4.137445429158933,4.9738384281758306,3.81542722478697,4.068884554946127,5.097311519621149,5.685839668235763,2.9213483431152123,4.52909123545702,7.648689664654155,7.530480206302443,7.544799367852663,7.487141130653946,7.7353256971629625,5.055174831717923,5.262380757114388,3.723568648483981,5.194398878422669,5.331892320461357,5.605049380310597,5.484247267198956,3.8864679551239845,5.041262079136482,5.912275699964179,6.679625718362307,6.837745243378558,7.174055573970538,7.38416473166432,6.365783116501117,2.683216461899823,3.288061742273968,2.705950444244961,2.705421434503748,2.569223290894705,7.585089887005939,7.759168502201934,7.802213175533959,7.611832609352214,7.8902613828789345,7.949057635051719,7.008863549999707,7.795985515850214,7.295871011502402,7.599242053577798,7.743200042306094,7.887668379982307,7.685316684472353,8.142766743069284,7.68858230033889,6.3157777610972285,6.115494901165808,6.259240812938826,6.116209531370284,6.152859131919277
2.5283554334869853,1.6140483869862634,1.305272226536589,0.0,1.7150346318386989,4.7637576130147,4.717771251843431,5.342443817391893,5.235227771502951,5.703685297017118,2.6012491380082254,5.24880209948326,2.5695479651598534,3.03742911229281,2.6036745248715722,3.888040645799423,3.5180789421075227,3.582103080336249,3.6502983881456728,5.181129531757238,3.5836931467032724,3.8304566924401433,4.314997268932099,4.030692109845667,3.614428798916377,2.1847870166974124,1.8643423623366493,2.5969350808909892,1.7785725718603733,2.9495315830730022,3.240620555896609,3.2965039291839497,4.943077578810087,3.256275515426943,2.805705005381361,2.8716705021642293,2.421037396639858,2.179253535865505,2.274200342995714,2.108114405239191,5.571199030585913,5.828244809667896,5.773478705421285,6.416203006346821,5.398764599827742,2.9699174914745536,3.537960022202859,4.09712579578863,3.557998472647476,5.874554552344404,6.975663804242681,6.899701324537125,4.8046998285462506,4.453725007769426,7.530976001992805,6.6387587859452895,6.606398926168175,8.3558457504258,9.759738379189246,7.430505578767489,1.5224238980663753,2.1717176730397476,2.510400481495454,2.3979881490816406,2.2338159756831484,3.8269061379409868,4.324672410865432,3.5177074983945316,4.263840394167733,3.690463337635382,3.1202902607263066,4.840670515430682,5.239196909866378,2.588020490498267,3.8391963572907004,8.002047837498447,7.788968668754958,7.288987949810155,7.649833011641142,7.543974131761342,4.476855927890412,4.554480416240128,3.601985710638055,4.545066041757008,4.880455217106963,5.044682306635058,4.703568309401438,3.8348451331398308,4.53754712181185,5.400819979929459,5.77724074586032,5.92189888626652,6.097400239347112,6.248224871493754,5.451032464638818,2.4033621488182964,3.106519170027658,2.5562875434345127,2.7789803428187385,2.517205700619223,6.984052942746925,7.104130815320753,7.172984399130433,6.942069048856219,7.1477770793528155,7.24136488336321,6.3552812715512035,7.237325200826018,6.555779421839962,6.851272135251935,7.9362068979552,8.130619937426706,8.025627605283608,7.921914687822628,7.801453117682751,5.410820543279449,5.009549565174801,5.187918563418683,5.518954711206279,5.35051558752232
2.822017377509407,1.9140498520661176,1.4606280259932989,1.7150346318386989,0.0,4.266326489202932,4.825448344735285,4.693190300210734,5.403071585412027,5.365771752566143,3.8287182578731516,5.677009406247959,3.3449464318020716,4.161450679297576,3.464601605604555,5.018444186489662,4.163838650863375,4.170678359227264,4.621157783109948,5.287365087232692,4.003612768182711,3.955001457343737,4.38640562298275,4.032312148909064,4.1261906115391325,3.1987560960095776,2.82725846000247,3.150611285396733,2.665808221223254,4.333699660076866,3.0939537554801935,3.6491271607067435,5.047048844078489,4.258918146639921,3.8082893647834215,3.7587928799145973,3.0065079246500437,3.6122996044176405,3.3926106711404627,3.5575191949777203,6.952738630561569,7.195438605620612,7.178278240345599,7.771607709393456,6.848712211674953,4.065023400996899,4.680110804338287,5.114037159442484,4.34277671800787,7.262932492650047,8.252748202109283,8.24076779675521,5.803976151872024,5.489933087579218,8.870070999356589,7.557903366665844,7.694499039663263,9.244535956013548,10.624099240302893,8.744945243572152,2.3891375163301154,2.5742048546662324,3.2051143471399075,2.9494576879093874,3.4123213338192593,4.614478942762987,5.543339554736354,4.72670439002007,5.565145979130424,4.681036692498285,4.51798568904418,5.655082499139533,6.261366234318983,3.591145114755535,5.047179594780684,8.610761120858124,8.415520701788259,8.323489328204474,8.361316227405204,8.560564754973072,5.74007760878605,5.806206918088475,4.758276705105807,5.868769008442457,5.982186505371879,6.017838079032614,5.927823328416993,5.006423415550408,5.744463196402242,6.508776748145026,7.2018051657695725,7.241259091871994,7.381104029260071,7.646393732855542,6.838431652158034,3.0942967719053724,3.0633250087738495,3.1096502376379362,2.8249284600136484,3.3054794039617965,8.314242689333604,8.436129477487226,8.461581416573166,8.273680833570939,8.484626122550997,8.42983423144752,7.38949412322152,8.433836235395347,7.8230398777677355,8.112478661275079,8.718327327893924,8.698238226746316,8.549157752238834,8.959070588272068,8.600421706743576,6.7105608766455545,6.414897086099748,6.5381830297220835,6.591730917352596,6.544648050236829
5.969897540132864,5.280549243990005,4.683483158224807,4.7637576130147,4.266326489202932,0.0,3.5430367631611945,1.0783787617281462,6.050543969001075,1.798493661894055,6.292875983175274,2.9841513827588573,4.864304745224567,5.059976023134484,5.902190256768443,6.042345143996785,4.859060038034723,4.861804058401306,5.417311134333746,5.334013260300339,6.309091365662329,6.050242334824539,5.552496744450245,5.854225082673816,6.310121219169561,5.342102717323678,5.499146079808945,5.79247888705535,5.210391406557213,6.465331742295704,5.157994466124618,6.246970068011642,6.478398916517129,5.856816545673887,5.967963179463026,5.846190657050334,5.686871811256718,6.1797009808108605,6.195467920849454,6.285684543781578,9.493515105510273,9.58540096072112,9.481498852273225,10.063588756657959,9.507549550619425,5.861464942777285,6.906190535691308,6.996091977650179,6.098446712950476,8.336305563250175,8.557206519417289,8.86989447037763,7.947005640988909,7.361714114897755,9.54200197927106,8.973580488224167,9.549221427945817,11.506421300618749,12.70156297744471,10.230606023142975,5.354631500344301,5.163643998343904,6.428291672060639,6.1121988565015295,6.509866267917244,6.69408653788361,7.259268390223345,6.593532330194308,7.394099372727789,6.985350690137479,7.186182019452069,7.995307200807024,8.536304524543544,6.381565695999448,7.468359368408571,10.587571397093823,10.445616131709446,10.347106447274369,10.297779951267847,10.538672939971125,7.294146693347406,7.933704494071026,7.014638085606785,8.122554485882455,8.534961977662553,7.681278792448177,8.110668006869536,6.668084997359724,8.105629436628853,8.921432677022105,9.376771890532046,9.59149404508069,9.79080455526855,9.980397741036503,9.155140619126605,5.790205758694959,5.868977319015529,5.747031126396564,5.445851279747997,5.943145397114163,10.403026142594072,10.563655573040725,10.745264404203324,10.306449010376294,10.98877285891799,10.25255710033715,9.1645380335447,10.02262534823772,9.58513347804167,9.82122095574022,10.715480844967448,10.86447525333883,10.629252407861731,11.033014179032843,10.640571277017836,9.202817032471168,8.85413358813951,8.976323185101649,9.157883124146947,9.143817276051289
3.6314997490399605,5.621470800852443,4.997215857909039,4.717771251843431,4.825448344735285,3.5430367631611945,0.0,4.225072701059913,3.9192534522905254,4.552675838951016,4.001507053646634,3.9432287858125137,3.3765569152529773,2.875205915956472,3.735245639452418,3.7239881713434984,2.9268077824996896,2.7339631265284137,3.338521992798407,3.667970531369473,6.721733259056668,6.838409592405492,7.119675166396598,6.837094600334952,6.938443779984332,5.674171354269719,5.694708753730626,6.093169436566665,5.537663223461257,4.137719393914249,4.564899569180316,4.66249034392111,4.79793829983933,4.013025637027804,3.966456058024346,3.5783928186763787,3.298227593522619,3.6384548454311645,3.5293024063182092,3.695958100220123,6.952268970130577,6.976978323322248,6.825034927143927,7.123231617943206,6.966303415239727,6.405328715385445,7.3194310099080315,5.1295853509909,6.690276277106222,6.320734878214534,6.217027676022346,6.933107795178591,6.319036895973192,5.742720916359281,7.632691643923978,7.0123227637295855,7.597054612542143,9.554254485215077,10.88272949537437,8.092002224053186,5.636046242823483,5.831118161535819,4.461415719994347,4.015938125401977,4.156984369761074,5.1248028232613425,5.632394067426844,4.617101545708224,5.5167550177512865,5.293503877014988,4.8579737753992385,6.1343740166035525,6.704405665693014,4.0535115852284065,4.961644893376754,7.831068407216161,7.722426714281548,7.2188047571472485,7.549693171621303,7.451792311205395,5.4010295994685205,5.424805418790902,5.17568341764054,5.590330759377946,6.002738251158045,5.762955949983766,5.565753783414215,4.847365660681001,5.742930445524331,6.391098324669891,6.572083376726557,6.686508669253241,7.257803893252588,7.08997883587007,6.501368643946133,3.561942049091738,4.052132019967676,3.6589271715339677,3.5067051368500697,3.7380233611265012,7.4883037854879495,7.648933215934601,7.830542047097201,7.448887808759816,8.074050501811866,7.681355304374862,6.992447240917473,7.7114185339980095,7.252214044203235,7.633952677312854,7.712399753978481,8.135745725781483,7.93894990874516,7.915992712356136,7.630874528762825,6.307963150381889,6.3385222343684475,6.051884089214429,6.370306785814315,6.427546406099939
6.5849296765095575,5.661547893558131,5.083571301615638,5.342443817391893,4.693190300210734,1.0783787617281462,4.225072701059913,0.0,6.505659369896691,1.33043569344916,7.149258236840123,3.6555707927091357,5.31242268850599,5.794389267729676,6.578016564967006,7.014335912774826,5.366221238837689,5.60038611831473,5.947085546915826,5.923602110122139,6.3260799271503325,6.072581871805983,5.564111293411421,5.84985645520599,6.34273947577449,5.4541311934238905,5.879728479491739,6.093087283230134,5.40961470740976,7.341629497026453,5.3770232040150345,6.560582909197781,7.081537638897102,6.595350650217258,6.264797056482965,6.599569879885419,6.087978713467217,6.927589258185006,6.809374911583946,7.139255025785055,10.287779480183243,10.543516897270052,10.439614788822157,11.02170469320689,10.245484922623852,5.944383085350243,6.989108678264264,7.3182754761230235,6.181364855523434,8.66463926679296,9.027067594735248,9.171193050883366,7.931950860887391,7.318422475975572,9.750016730075963,9.409159789923951,9.77497774114359,11.588199274523435,12.877348254898969,10.666397474863388,5.692108282988861,5.336212713731535,6.851457397800551,6.516910813329729,7.019164231731438,6.835448493434765,7.411291867497344,7.063709097005143,7.84637802202115,7.24901854572986,7.7637430781870576,8.465483967617859,8.85624153610074,6.851742462810282,8.024899771583042,11.41024950299182,11.34583171520687,11.266455549525995,11.219591620046332,11.46736234672306,7.652912433104812,8.51014959155779,7.334164961248867,8.80805507756834,9.188000626917079,7.9839631515581235,8.82891278262985,6.918306279407281,8.696451736103267,9.556344360723557,10.334887827080978,10.549609981629622,10.710628007118498,10.938513677585437,10.11325655567554,6.261219604083731,6.2898681158232055,6.21817127518511,5.916837285916145,6.414196668830871,11.364600741417627,11.551204197838306,11.702509998697876,11.293997635173875,11.94601845341254,11.09767915506925,10.015296915597423,10.871243203399423,10.497007696349772,10.664486498612753,11.52744565529492,11.783824355590456,11.548601510113361,11.95236328128447,11.520178822464882,10.11392192794918,9.804799864659087,9.917558258401865,10.059184098056328,10.04511824996067
3.9304337083235814,5.853709762016107,5.0442420765989615,5.235227771502951,5.403071585412027,6.050543969001075,3.9192534522905254,6.505659369896691,0.0,7.106542517348136,3.200979368036448,7.503696257083139,4.292670535416316,3.961140884856238,3.5835389089545937,3.52094828219264,3.867716190343872,3.8732024606086752,4.105144459147545,5.24373607829065,7.863619449954796,7.804346679909229,8.329108523071923,7.962557443677975,7.7651353679241515,6.22743213678032,6.12603547811896,6.9286643455626375,5.834955803758781,4.872504378951898,5.601873757096608,4.41615436422102,4.616008268265464,3.789761504770658,4.314893629340203,3.428810134863112,3.3062666958319076,4.062749380955547,3.6917224984526045,4.134146535399545,5.297784067048266,5.4668666620128885,5.5009573611040565,6.07525258365203,5.442335683803992,7.219574387599387,8.228340661449904,4.996927161673259,8.034098286492389,6.335557314268005,6.453743827993222,6.772094766597043,6.560596953764346,6.520517715335144,7.737417720974863,7.377062157118874,7.975322274789375,9.564723110069659,10.612571111415827,7.903816078533637,6.014608631344625,5.941548943108287,4.227484160861826,3.843915649892212,4.310681919661717,6.166470920380609,6.484599078920095,5.065045989745375,5.890211523689552,5.889766970878118,5.298359871242523,6.878599004095997,7.542049224078149,4.592944557669185,5.178195765037796,5.669268770259191,5.492267493822261,5.769422992799255,5.401982591917113,5.620665455934466,5.953816843577984,5.4971770139691465,5.87852923858826,6.0851512036156326,6.269901447510208,6.364669900652782,5.495234590781511,5.57443588490465,6.260323646405609,6.615966993876291,5.12626056164493,5.371484058988298,5.830832896584717,5.9789012591837185,4.940534795559331,4.560188131932991,4.87056723797611,4.846840935513879,4.081477602095414,4.358000136080612,6.606658307412594,6.723192327963818,6.755694693157698,6.62043922140166,7.081939986987213,6.991764180499198,6.039658262937002,6.700999865235734,6.374099845166663,6.604781640874739,5.612339388261508,5.87548043581438,5.686379662651021,5.917036600676297,5.515504520186333,5.047795791903705,4.963786400201663,4.943269336100846,4.960119673217916,4.86265090025274
7.422025150749075,6.44572111390389,5.870689043477035,5.703685297017118,5.365771752566143,1.798493661894055,4.552675838951016,1.33043569344916,7.106542517348136,0.0,7.608525953857624,3.2686018346415486,5.531900075609181,6.014057378198224,7.337230320019634,7.279515864343448,5.933960317067327,5.807283666012713,6.370666809400057,6.14688503699677,6.758913236370476,6.833423626772993,6.365530646935806,6.637405519060545,6.903910767231238,5.749074821308574,6.0397927502460735,6.297409467793055,5.681064953318721,7.64160063779803,5.585283708608935,7.221114432010243,7.340350748889415,7.155357425596214,6.632582904927674,7.425917273618186,6.85006457152196,7.349710716388787,7.312101418931825,7.389226166556632,10.58775062095482,10.843488038041631,10.739585929593733,11.32167583397847,10.545456063395427,6.18981592550019,7.234541518414211,7.5150441782674235,6.426797695673381,9.052189763673697,8.798345292790023,9.133704338771205,8.185491089701667,7.600199563610514,9.762303875856745,9.71569428292324,9.902319696597432,11.752713565533323,13.138023543686142,10.852126617656207,5.928858721860884,6.067819782440938,7.541974464843009,7.302299029119837,7.28954247349658,7.009648197552444,7.6962074826542075,7.183791599744341,7.993518253316241,7.380769806052401,8.025206021408135,8.571930106720691,8.949734438878734,6.958188601913114,8.181345910685874,12.166900937462842,12.120231056991585,11.707521557977376,11.917590100141584,11.89908805067413,7.810022020625368,8.821612534778867,7.440611100351696,8.903009414221675,9.28295496357041,8.116847907200379,9.128883923401427,7.024752418510113,8.7914060727566,9.65129869737689,10.634858967852555,10.8495811224012,11.006804810924036,11.238484818357016,10.413227696447118,6.4386518495632625,6.395594957755606,6.389902276324503,6.322960572445425,6.5473024950399195,11.66202223336125,11.822651663807903,12.004260494970502,11.565445101143474,12.24776894968517,11.393518237819459,10.270228191815255,11.141941464075009,10.751938972567602,10.962182093222529,11.885410290190375,12.558223697375169,12.323000851898074,12.39342928973585,12.08813705236104,10.582426184427042,10.226994193364918,10.35593233705752,10.539943256494977,10.525877408399316
